,year_film,year_ceremony,ceremony,category,name,film,winner,tmdb_id
3626,1979,1980,52,CINEMATOGRAPHY,Giuseppe Rotunno,All That Jazz,False,16858.0
3627,1979,1980,52,CINEMATOGRAPHY,Vittorio Storaro,Apocalypse Now,True,28.0
3628,1979,1980,52,CINEMATOGRAPHY,Frank Phillips,The Black Hole,False,9570.0
3629,1979,1980,52,CINEMATOGRAPHY,Nestor Almendros,Kramer vs. Kramer,False,12102.0
3630,1979,1980,52,CINEMATOGRAPHY,William A. Fraker,1941,False,11519.0
3631,1979,1980,52,COSTUME DESIGN,Shirley Russell,Agatha,False,31200.0
3632,1979,1980,52,COSTUME DESIGN,Albert Wolsky,All That Jazz,True,16858.0
3633,1979,1980,52,COSTUME DESIGN,William Ware Theiss,Butch and Sundance: The Early Days,False,37598.0
3634,1979,1980,52,COSTUME DESIGN,Judy Moorcroft,The Europeans,False,42175.0
3635,1979,1980,52,COSTUME DESIGN,"Piero Tosi, Ambra Danon",La Cage aux Folles,False,4484.0
3636,1979,1980,52,BEST DIRECTOR,Bob Fosse,All That Jazz,False,16858.0
3637,1979,1980,52,BEST DIRECTOR,Francis Coppola,Apocalypse Now,False,28.0
3638,1979,1980,52,BEST DIRECTOR,Peter Yates,Breaking Away,False,20283.0
3639,1979,1980,52,BEST DIRECTOR,Robert Benton,Kramer vs. Kramer,True,12102.0
3640,1979,1980,52,BEST DIRECTOR,Edouard Molinaro,La Cage aux Folles,False,4484.0
3641,1979,1980,52,FILM EDITING,Alan Heim,All That Jazz,True,16858.0
3642,1979,1980,52,FILM EDITING,"Richard Marks, Walter Murch, Gerald B. Greenberg, Lisa Fruchtman",Apocalypse Now,False,28.0
3643,1979,1980,52,FILM EDITING,Robert Dalva,The Black Stallion,False,17264.0
3644,1979,1980,52,FILM EDITING,Jerry Greenberg,Kramer vs. Kramer,False,12102.0
3645,1979,1980,52,FILM EDITING,"Robert L. Wolfe, C. Timothy O'Meara",The Rose,False,16323.0
3646,1979,1980,52,FOREIGN FILM,Poland,The Maids of Wilko,False,117483.0
3647,1979,1980,52,FOREIGN FILM,Spain,Mama Turns a Hundred,False,107288.0
3648,1979,1980,52,FOREIGN FILM,France,A Simple Story,False,3425.0
3649,1979,1980,52,FOREIGN FILM,Federal Republic of Germany,The Tin Drum,True,659.0
3650,1979,1980,52,FOREIGN FILM,Italy,To Forget Venice,False,75748.0
3651,1979,1980,52,BEST SCORE,Lalo Schifrin,The Amityville Horror,False,11449.0
3652,1979,1980,52,BEST SCORE,Dave Grusin,The Champ,False,30547.0
3653,1979,1980,52,BEST SCORE,Georges Delerue,A Little Romance,True,20813.0
3654,1979,1980,52,BEST SCORE,Jerry Goldsmith,Star Trek - The Motion Picture,False,152.0
3655,1979,1980,52,BEST SCORE,Henry Mancini,10,False,9051.0
3656,1979,1980,52,BEST SCORE,Adaptation Score by Ralph Burns,All That Jazz,True,16858.0
3657,1979,1980,52,BEST SCORE,Adaptation Score by Patrick Williams,Breaking Away,False,20283.0
3658,1979,1980,52,BEST SCORE,Song Score by Paul Williams and Kenny Ascher; Adaptation Score by Paul Williams,The Muppet Movie,False,11176.0
3659,1979,1980,52,BEST SONG,Music by David Shire; Lyric by Alan Bergman and Marilyn Bergman,The Promise,False,109251.0
3660,1979,1980,52,BEST SONG,Music by David Shire; Lyric by Norman Gimbel,Norma Rae,True,40842.0
3661,1979,1980,52,BEST SONG,Music by Henry Mancini; Lyric by Robert Wells,10,False,9051.0
3662,1979,1980,52,BEST SONG,Music and Lyric by Paul Williams and Kenny Ascher,The Muppet Movie,False,11176.0
3663,1979,1980,52,BEST SONG,Music by Marvin Hamlisch; Lyric by Carole Bayer Sager,Ice Castles,False,50541.0
3664,1979,1980,52,BEST PICTURE,"Robert Alan Aurthur, Producer",All That Jazz,False,16858.0
3665,1979,1980,52,BEST PICTURE,"Francis Coppola, Producer;  Fred Roos, Gray Frederickson and Tom Sternberg, Co-Producers",Apocalypse Now,False,28.0
3666,1979,1980,52,BEST PICTURE,"Peter Yates, Producer",Breaking Away,False,20283.0
3667,1979,1980,52,BEST PICTURE,"Stanley R. Jaffe, Producer",Kramer vs. Kramer,True,12102.0
3668,1979,1980,52,BEST PICTURE,"Tamara Asseyev and Alex Rose, Producers",Norma Rae,False,40842.0
3669,1979,1980,52,BEST SOUND,"Walter Murch, Mark Berger, Richard Beggs, Nat Boxer",Apocalypse Now,True,28.0
3670,1979,1980,52,BEST SOUND,"Arthur Piantadosi, Les Fresholtz, Michael Minkler, Al Overton",The Electric Horseman,False,11145.0
3671,1979,1980,52,BEST SOUND,"William McCaughey, Aaron Rochin, Michael J. Kohut, Jack Solomon",Meteor,False,40160.0
3672,1979,1980,52,BEST SOUND,"Robert Knudson, Robert J. Glass, Don MacDougall, Gene S. Cantamessa",1941,False,11519.0
3673,1979,1980,52,BEST SOUND,"Theodore Soderberg, Douglas Williams, Paul Wells, Jim Webb",The Rose,False,16323.0
3674,1979,1980,52,VISUAL EFFECTS,"H.R. Giger, Carlo Rambaldi, Brian Johnson, Nick Allder, Denys Ayling",Alien,True,348.0
3675,1979,1980,52,VISUAL EFFECTS,"Peter Ellenshaw, Art Cruickshank, Eustace Lycett, Danny Lee, Harrison Ellenshaw, Joe Hale",The Black Hole,False,9570.0
3676,1979,1980,52,VISUAL EFFECTS,"Derek Meddings, Paul Wilson, John Evans",Moonraker,False,698.0
3677,1979,1980,52,VISUAL EFFECTS,"William A. Fraker, A. D. Flowers, Gregory Jein",1941,False,11519.0
3678,1979,1980,52,VISUAL EFFECTS,"Douglas Trumbull, John Dykstra, Richard Yuricich, Robert Swarthe, Dave Stewart, Grant McCune",Star Trek - The Motion Picture,False,152.0
3679,1979,1980,52,ADAPTED SCREENPLAY,"John Milius, Francis Coppola",Apocalypse Now,False,28.0
3680,1979,1980,52,ADAPTED SCREENPLAY,Robert Benton,Kramer vs. Kramer,True,12102.0
3681,1979,1980,52,ADAPTED SCREENPLAY,"Francis Veber, Edouard Molinaro, Marcello Danon, Jean Poiret",La Cage aux Folles,False,4484.0
3682,1979,1980,52,ADAPTED SCREENPLAY,Allan Burns,A Little Romance,False,20813.0
3683,1979,1980,52,ADAPTED SCREENPLAY,"Irving Ravetch, Harriet Frank, Jr.",Norma Rae,False,40842.0
3684,1979,1980,52,BEST SOUND,Alan Splet,The Black Stallion,True,17264.0
3685,1979,1980,52,SPECIAL AWARD,Robert Benjamin,,True,
3686,1979,1980,52,SPECIAL AWARD, Alec Guinness for advancing the art of screen acting through a host of memorable and distinguished performances.,,True,
3687,1979,1980,52,SPECIAL AWARD, Hal Elias for his dedication and distinguished service to the Academy of Motion Picture Arts and Sciences.,,True,
3688,1979,1980,52,SPECIAL AWARD,Ray Stark,,True,
3689,1980,1981,53,ACTOR,Robert De Niro,Raging Bull,True,1578.0
3690,1980,1981,53,ACTOR,Robert Duvall,The Great Santini,False,21887.0
3691,1980,1981,53,ACTOR,John Hurt,The Elephant Man,False,1955.0
3692,1980,1981,53,ACTOR,Jack Lemmon,Tribute,False,130917.0
3693,1980,1981,53,ACTOR,Peter O'Toole,The Stunt Man,False,42160.0
3694,1980,1981,53,ACTOR IN A SUPPORTING ROLE,Judd Hirsch,Ordinary People,False,16619.0
3695,1980,1981,53,ACTOR IN A SUPPORTING ROLE,Timothy Hutton,Ordinary People,True,16619.0
3696,1980,1981,53,ACTOR IN A SUPPORTING ROLE,Michael O'Keefe,The Great Santini,False,21887.0
3697,1980,1981,53,ACTOR IN A SUPPORTING ROLE,Joe Pesci,Raging Bull,False,1578.0
3698,1980,1981,53,ACTOR IN A SUPPORTING ROLE,Jason Robards,Melvin and Howard,False,38772.0
3699,1980,1981,53,ACTRESS,Ellen Burstyn,Resurrection,False,98864.0
3700,1980,1981,53,ACTRESS,Goldie Hawn,Private Benjamin,False,10765.0
3701,1980,1981,53,ACTRESS,Mary Tyler Moore,Ordinary People,False,16619.0
3702,1980,1981,53,ACTRESS,Gena Rowlands,Gloria,False,10889.0
3703,1980,1981,53,ACTRESS,Sissy Spacek,Coal Miner's Daughter,True,16769.0
3704,1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Eileen Brennan,Private Benjamin,False,10765.0
3705,1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Eva Le Gallienne,Resurrection,False,98864.0
3706,1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Cathy Moriarty,Raging Bull,False,1578.0
3707,1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Diana Scarwid,Inside Moves,False,39503.0
3708,1980,1981,53,ACTRESS IN A SUPPORTING ROLE,Mary Steenburgen,Melvin and Howard,True,38772.0
3709,1980,1981,53,BEST PRODUCTION DESIGN,Art Direction:  John W. Corso;  Set Decoration:  John M. Dwyer,Coal Miner's Daughter,False,16769.0
3710,1980,1981,53,BEST PRODUCTION DESIGN,"Art Direction:  Stuart Craig, Bob Cartwright;  Set Decoration:  Hugh Scaife",The Elephant Man,False,1955.0
3711,1980,1981,53,BEST PRODUCTION DESIGN,"Art Direction:  Norman Reynolds, Leslie Dilley, Harry Lange, Alan Tomkins;  Set Decoration:  Michael Ford",The Empire Strikes Back,False,1891.0
3712,1980,1981,53,BEST PRODUCTION DESIGN,Yoshiro Muraki,Kagemusha (The Shadow Warrior),False,11953.0
3713,1980,1981,53,BEST PRODUCTION DESIGN,"Art Direction:  Pierre Guffroy, Jack Stephens",Tess,True,413194.0
3714,1980,1981,53,CINEMATOGRAPHY,Nestor Almendros,The Blue Lagoon,False,5689.0
3715,1980,1981,53,CINEMATOGRAPHY,Ralf D. Bode,Coal Miner's Daughter,False,16769.0
3716,1980,1981,53,CINEMATOGRAPHY,James Crabe,The Formula,False,31603.0
3717,1980,1981,53,CINEMATOGRAPHY,Michael Chapman,Raging Bull,False,1578.0
3718,1980,1981,53,CINEMATOGRAPHY,"Geoffrey Unsworth, Ghislain Cloquet",Tess,True,413194.0
3719,1980,1981,53,COSTUME DESIGN,Patricia Norris,The Elephant Man,False,1955.0
3720,1980,1981,53,COSTUME DESIGN,Anna Senior,My Brilliant Career,False,16659.0
3721,1980,1981,53,COSTUME DESIGN,Jean-Pierre Dorleac,Somewhere in Time,False,16633.0
3722,1980,1981,53,COSTUME DESIGN,Anthony Powell,Tess,True,413194.0
3723,1980,1981,53,COSTUME DESIGN,Paul Zastupnevich,When Time Ran Out,False,47942.0
3724,1980,1981,53,BEST DIRECTOR,David Lynch,The Elephant Man,False,1955.0
3725,1980,1981,53,BEST DIRECTOR,Robert Redford,Ordinary People,True,16619.0
3726,1980,1981,53,BEST DIRECTOR,Martin Scorsese,Raging Bull,False,1578.0
3727,1980,1981,53,BEST DIRECTOR,Richard Rush,The Stunt Man,False,42160.0
3728,1980,1981,53,BEST DIRECTOR,Roman Polanski,Tess,False,413194.0
3729,1980,1981,53,FILM EDITING,Arthur Schmidt,Coal Miner's Daughter,False,16769.0
3730,1980,1981,53,FILM EDITING,David Blewitt,The Competition,False,42158.0
3731,1980,1981,53,FILM EDITING,Anne V. Coates,The Elephant Man,False,1955.0
3732,1980,1981,53,FILM EDITING,Gerry Hambling,Fame,False,3537.0
3733,1980,1981,53,FILM EDITING,Thelma Schoonmaker,Raging Bull,True,1578.0
3734,1980,1981,53,FOREIGN FILM,Hungary,Confidence,False,49139.0
3735,1980,1981,53,FOREIGN FILM,Japan,Kagemusha (The Shadow Warrior),False,11953.0
3736,1980,1981,53,FOREIGN FILM,France,The Last Metro,False,1716.0
3737,1980,1981,53,FOREIGN FILM,Union of Soviet Socialist Republics,Moscow Does Not Believe in Tears,True,21028.0
3738,1980,1981,53,FOREIGN FILM,Spain,The Nest,False,136676.0
3739,1980,1981,53,BEST SCORE,John Corigliano,Altered States,False,11542.0
3740,1980,1981,53,BEST SCORE,John Morris,The Elephant Man,False,1955.0
3741,1980,1981,53,BEST SCORE,John Williams,The Empire Strikes Back,False,1891.0
3742,1980,1981,53,BEST SCORE,Michael Gore,Fame,True,3537.0
3743,1980,1981,53,BEST SCORE,Philippe Sarde,Tess,False,413194.0
3744,1980,1981,53,BEST SONG,Music by Michael Gore; Lyric by Dean Pitchford,Fame,True,3537.0
3745,1980,1981,53,BEST SONG,Music and Lyric by Dolly Parton,Nine to Five,False,19494.0
3746,1980,1981,53,BEST SONG,Music and Lyric by Willie Nelson,Honeysuckle Rose,False,22288.0
3747,1980,1981,53,BEST SONG,Music by Michael Gore; Lyric by Lesley Gore,Fame,False,3537.0
3748,1980,1981,53,BEST SONG,Music by Lalo Schifrin; Lyric by Wilbur Jennings,The Competition,False,42158.0
3749,1980,1981,53,BEST PICTURE,"Bernard Schwartz, Producer",Coal Miner's Daughter,False,16769.0
3750,1980,1981,53,BEST PICTURE,"Jonathan Sanger, Producer",The Elephant Man,False,1955.0
3751,1980,1981,53,BEST PICTURE,"Ronald L. Schwary, Producer",Ordinary People,True,16619.0
3752,1980,1981,53,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",Raging Bull,False,1578.0
3753,1980,1981,53,BEST PICTURE,"Claude Berri, Producer;  Timothy Burrill, Co-Producer",Tess,False,413194.0
3754,1980,1981,53,BEST SOUND,"Arthur Piantadosi, Les Fresholtz, Michael Minkler, Willie D. Burton",Altered States,False,11542.0
3755,1980,1981,53,BEST SOUND,"Richard Portman, Roger Heman, Jim Alexander",Coal Miner's Daughter,False,16769.0
3756,1980,1981,53,BEST SOUND,"Bill Varney, Steve Maslow, Gregg Landaker, Peter Sutton",The Empire Strikes Back,True,1891.0
3757,1980,1981,53,BEST SOUND,"Michael J. Kohut, Aaron Rochin, Jay M. Harding, Chris Newman",Fame,False,3537.0
3758,1980,1981,53,BEST SOUND,"Donald O. Mitchell, Bill Nicholson, David J. Kimball, Les Lazarowitz",Raging Bull,False,1578.0
3759,1980,1981,53,ADAPTED SCREENPLAY,"Jonathan Hardy, David Stevens, Bruce Beresford",Breaker Morant,False,13783.0
3760,1980,1981,53,ADAPTED SCREENPLAY,Tom Rickman,Coal Miner's Daughter,False,16769.0
3761,1980,1981,53,ADAPTED SCREENPLAY,"Christopher DeVore, Eric Bergren, David Lynch",The Elephant Man,False,1955.0
3762,1980,1981,53,ADAPTED SCREENPLAY,Alvin Sargent,Ordinary People,True,16619.0
3763,1980,1981,53,ADAPTED SCREENPLAY,Screenplay by Lawrence B. Marcus;  Adaptation by Richard Rush,The Stunt Man,False,42160.0
3764,1980,1981,53,VISUAL EFFECTS,"Brian Johnson, Richard Edlund, Dennis Muren, Bruce Nicholson",The Empire Strikes Back,True,1891.0
3765,1980,1981,53,SPECIAL AWARD, Henry Fonda,,True,
3766,1981,1982,54,ACTOR,Warren Beatty,Reds,False,18254.0
3767,1981,1982,54,ACTOR,Henry Fonda,On Golden Pond,True,11816.0
3768,1981,1982,54,ACTOR,Burt Lancaster,Atlantic City,False,23954.0
3769,1981,1982,54,ACTOR,Dudley Moore,Arthur,False,13665.0
3770,1981,1982,54,ACTOR,Paul Newman,Absence of Malice,False,19429.0
3771,1981,1982,54,ACTOR IN A SUPPORTING ROLE,James Coco,Only When I Laugh,False,42146.0
3772,1981,1982,54,ACTOR IN A SUPPORTING ROLE,John Gielgud,Arthur,True,13665.0
3773,1981,1982,54,ACTOR IN A SUPPORTING ROLE,Ian Holm,Chariots of Fire,False,9443.0
3774,1981,1982,54,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,Reds,False,18254.0
3775,1981,1982,54,ACTOR IN A SUPPORTING ROLE,"Howard E. Rollins, Jr.",Ragtime,False,25566.0
3776,1981,1982,54,ACTRESS,Katharine Hepburn,On Golden Pond,True,11816.0
3777,1981,1982,54,ACTRESS,Diane Keaton,Reds,False,18254.0
3778,1981,1982,54,ACTRESS,Marsha Mason,Only When I Laugh,False,42146.0
3779,1981,1982,54,ACTRESS,Susan Sarandon,Atlantic City,False,23954.0
3780,1981,1982,54,ACTRESS,Meryl Streep,The French Lieutenant's Woman,False,12537.0
3781,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Absence of Malice,False,19429.0
3782,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Jane Fonda,On Golden Pond,False,11816.0
3783,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Joan Hackett,Only When I Laugh,False,42146.0
3784,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Elizabeth McGovern,Ragtime,False,25566.0
3785,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Reds,True,18254.0
3786,1981,1982,54,BEST PRODUCTION DESIGN,Art Direction:  Assheton Gorton;  Set Decoration:  Ann Mollo,The French Lieutenant's Woman,False,12537.0
3787,1981,1982,54,BEST PRODUCTION DESIGN,Art Direction:  Tambi Larsen;  Set Decoration:  Jim Berkey,Heaven's Gate,False,10935.0
3788,1981,1982,54,BEST PRODUCTION DESIGN,"Art Direction:  John Graysmark, Patrizia Von Brandenstein, Anthony Reading;  Set Decoration:  George de Titta, Sr., George de Titta, Jr., Peter Howitt",Ragtime,False,25566.0
3789,1981,1982,54,BEST PRODUCTION DESIGN,"Art Direction:  Norman Reynolds, Leslie Dilley;  Set Decoration:  Michael Ford",Raiders of the Lost Ark,True,85.0
3790,1981,1982,54,BEST PRODUCTION DESIGN,Art Direction:  Richard Sylbert;  Set Decoration:  Michael Seirton,Reds,False,18254.0
3791,1981,1982,54,CINEMATOGRAPHY,Alex Thomson,Excalibur,False,11527.0
3792,1981,1982,54,CINEMATOGRAPHY,Billy Williams,On Golden Pond,False,11816.0
3793,1981,1982,54,CINEMATOGRAPHY,Miroslav Ondricek,Ragtime,False,25566.0
3794,1981,1982,54,CINEMATOGRAPHY,Douglas Slocombe,Raiders of the Lost Ark,False,85.0
3795,1981,1982,54,CINEMATOGRAPHY,Vittorio Storaro,Reds,True,18254.0
3796,1981,1982,54,COSTUME DESIGN,Milena Canonero,Chariots of Fire,True,9443.0
3797,1981,1982,54,COSTUME DESIGN,Tom Rand,The French Lieutenant's Woman,False,12537.0
3798,1981,1982,54,COSTUME DESIGN,Bob Mackie,Pennies from Heaven,False,17450.0
3799,1981,1982,54,COSTUME DESIGN,Anna Hill Johnstone,Ragtime,False,25566.0
3800,1981,1982,54,COSTUME DESIGN,Shirley Russell,Reds,False,18254.0
3801,1981,1982,54,BEST DIRECTOR,Louis Malle,Atlantic City,False,23954.0
3802,1981,1982,54,BEST DIRECTOR,Hugh Hudson,Chariots of Fire,False,9443.0
3803,1981,1982,54,BEST DIRECTOR,Mark Rydell,On Golden Pond,False,11816.0
3804,1981,1982,54,BEST DIRECTOR,Steven Spielberg,Raiders of the Lost Ark,False,85.0
3805,1981,1982,54,BEST DIRECTOR,Warren Beatty,Reds,True,18254.0
3806,1981,1982,54,FILM EDITING,Terry Rawlings,Chariots of Fire,False,9443.0
3807,1981,1982,54,FILM EDITING,John Bloom,The French Lieutenant's Woman,False,12537.0
3808,1981,1982,54,FILM EDITING,Robert L. Wolfe,On Golden Pond,False,11816.0
3809,1981,1982,54,FILM EDITING,Michael Kahn,Raiders of the Lost Ark,True,85.0
3810,1981,1982,54,FILM EDITING,"Dede Allen, Craig McKay",Reds,False,18254.0
3811,1981,1982,54,FOREIGN FILM,Switzerland,The Boat Is Full,False,42140.0
3812,1981,1982,54,FOREIGN FILM,Poland,Man of Iron,False,225.0
3813,1981,1982,54,FOREIGN FILM,Hungary,Mephisto,True,11911.0
3814,1981,1982,54,FOREIGN FILM,Japan,Muddy River,False,125257.0
3815,1981,1982,54,FOREIGN FILM,Italy,Three Brothers,False,42150.0
3816,1981,1982,54,MAKEUP AND HAIRSTYLING,Rick Baker,An American Werewolf in London,True,814.0
3817,1981,1982,54,MAKEUP AND HAIRSTYLING,Stan Winston,Heartbeeps,False,73247.0
3818,1981,1982,54,BEST SCORE,Vangelis,Chariots of Fire,True,9443.0
3819,1981,1982,54,BEST SCORE,Alex North,Dragonslayer,False,848.0
3820,1981,1982,54,BEST SCORE,Dave Grusin,On Golden Pond,False,11816.0
3821,1981,1982,54,BEST SCORE,Randy Newman,Ragtime,False,25566.0
3822,1981,1982,54,BEST SCORE,John Williams,Raiders of the Lost Ark,False,85.0
3823,1981,1982,54,BEST SONG,"Music and Lyric by Burt Bacharach, Carole Bayer Sager, Christopher Cross and Peter Allen",Arthur,True,13665.0
3824,1981,1982,54,BEST SONG,Music and Lyric by Lionel Richie,Endless Love,False,19114.0
3825,1981,1982,54,BEST SONG,Music and Lyric by Joe Raposo,The Great Muppet Caper,False,14900.0
3826,1981,1982,54,BEST SONG,Music by Bill Conti; Lyric by Mick Leeson,For Your Eyes Only,False,699.0
3827,1981,1982,54,BEST SONG,Music and Lyric by Randy Newman,Ragtime,False,25566.0
3828,1981,1982,54,BEST PICTURE,"Denis Heroux and John Kemeny, Producers",Atlantic City,False,23954.0
3829,1981,1982,54,BEST PICTURE,"David Puttnam, Producer",Chariots of Fire,True,9443.0
3830,1981,1982,54,BEST PICTURE,"Bruce Gilbert, Producer",On Golden Pond,False,11816.0
3831,1981,1982,54,BEST PICTURE,"Frank Marshall, Producer",Raiders of the Lost Ark,False,85.0
3832,1981,1982,54,BEST PICTURE,"Warren Beatty, Producer",Reds,False,18254.0
3833,1981,1982,54,BEST SOUND,"Richard Portman, David Ronne",On Golden Pond,False,11816.0
3834,1981,1982,54,BEST SOUND,"John K. Wilkinson, Robert W. Glass, Jr., Robert M. Thirlwell, Robin Gregory",Outland,False,10540.0
3835,1981,1982,54,BEST SOUND,"Michael J. Kohut, Jay M. Harding, Richard Tyler, Al Overton",Pennies from Heaven,False,17450.0
3836,1981,1982,54,BEST SOUND,"Bill Varney, Steve Maslow, Gregg Landaker, Roy Charman",Raiders of the Lost Ark,True,85.0
3837,1981,1982,54,BEST SOUND,"Dick Vorisek, Tom Fleischman, Simon Kaye",Reds,False,18254.0
3838,1981,1982,54,VISUAL EFFECTS,"Dennis Muren, Phil Tippett, Ken Ralston, Brian Johnson",Dragonslayer,False,848.0
3839,1981,1982,54,VISUAL EFFECTS,"Richard Edlund, Kit West, Bruce Nicholson, Joe Johnston",Raiders of the Lost Ark,True,85.0
3840,1981,1982,54,ADAPTED SCREENPLAY,Harold Pinter,The French Lieutenant's Woman,False,12537.0
3841,1981,1982,54,ADAPTED SCREENPLAY,Ernest Thompson,On Golden Pond,True,11816.0
3842,1981,1982,54,ADAPTED SCREENPLAY,Dennis Potter,Pennies from Heaven,False,17450.0
3843,1981,1982,54,ADAPTED SCREENPLAY,"Jay Presson Allen, Sidney Lumet",Prince of the City,False,32047.0
3844,1981,1982,54,ADAPTED SCREENPLAY,Michael Weller,Ragtime,False,25566.0
3845,1981,1982,54,BEST SOUND,"Ben Burtt, Richard L. Anderson",Raiders of the Lost Ark,True,85.0
3846,1981,1982,54,SPECIAL AWARD,Danny Kaye,,True,
3847,1981,1982,54,SPECIAL AWARD, Barbara Stanwyck for superlative creativity and unique contribution to the art of screen acting.,,True,
3848,1981,1982,54,SPECIAL AWARD,Albert R. Broccoli,,True,
3849,1982,1983,55,ACTOR,Dustin Hoffman,Tootsie,False,9576.0
3850,1982,1983,55,ACTOR,Ben Kingsley,Gandhi,True,783.0
3851,1982,1983,55,ACTOR,Jack Lemmon,Missing,False,15600.0
3852,1982,1983,55,ACTOR,Paul Newman,The Verdict,False,24226.0
3853,1982,1983,55,ACTOR,Peter O'Toole,My Favorite Year,False,31044.0
3854,1982,1983,55,ACTOR IN A SUPPORTING ROLE,Charles Durning,The Best Little Whorehouse in Texas,False,16363.0
3855,1982,1983,55,ACTOR IN A SUPPORTING ROLE,"Louis Gossett, Jr.",An Officer and a Gentleman,True,2623.0
3856,1982,1983,55,ACTOR IN A SUPPORTING ROLE,John Lithgow,The World According to Garp,False,11307.0
3857,1982,1983,55,ACTOR IN A SUPPORTING ROLE,James Mason,The Verdict,False,24226.0
3858,1982,1983,55,ACTOR IN A SUPPORTING ROLE,Robert Preston,Victor/Victoria,False,12614.0
3859,1982,1983,55,ACTRESS,Julie Andrews,Victor/Victoria,False,12614.0
3860,1982,1983,55,ACTRESS,Jessica Lange,Frances,False,3526.0
3861,1982,1983,55,ACTRESS,Sissy Spacek,Missing,False,15600.0
3862,1982,1983,55,ACTRESS,Meryl Streep,Sophie's Choice,True,15764.0
3863,1982,1983,55,ACTRESS,Debra Winger,An Officer and a Gentleman,False,2623.0
3864,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The World According to Garp,False,11307.0
3865,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Teri Garr,Tootsie,False,9576.0
3866,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Jessica Lange,Tootsie,True,9576.0
3867,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Kim Stanley,Frances,False,3526.0
3868,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Lesley Ann Warren,Victor/Victoria,False,12614.0
3869,1982,1983,55,BEST PRODUCTION DESIGN,Art Direction:  Dale Hennesy; Set Decoration:  Marvin March,Annie,False,15739.0
3870,1982,1983,55,BEST PRODUCTION DESIGN,"Art Direction:  Lawrence G. Paull, David L. Snyder;  Set Decoration:  Linda DeScenna",Blade Runner,False,78.0
3871,1982,1983,55,BEST PRODUCTION DESIGN,"Art Direction:  Stuart Craig, Bob Laing;  Set Decoration:  Michael Seirton",Gandhi,True,783.0
3872,1982,1983,55,BEST PRODUCTION DESIGN,Art Direction:  Franco Zeffirelli;  Set Decoration:  Gianni Quaranta,La Traviata,False,48561.0
3873,1982,1983,55,BEST PRODUCTION DESIGN,"Art Direction:  Rodger Maus, Tim Hutchinson, William Craig Smith;  Set Decoration:  Harry Cordwell",Victor/Victoria,False,12614.0
3874,1982,1983,55,CINEMATOGRAPHY,Jost Vacano,Das Boot,False,372233.0
3875,1982,1983,55,CINEMATOGRAPHY,Allen Daviau,E.T. The Extra-Terrestrial,False,601.0
3876,1982,1983,55,CINEMATOGRAPHY,"Billy Williams, Ronnie Taylor",Gandhi,True,783.0
3877,1982,1983,55,CINEMATOGRAPHY,Nestor Almendros,Sophie's Choice,False,15764.0
3878,1982,1983,55,CINEMATOGRAPHY,Owen Roizman,Tootsie,False,9576.0
3879,1982,1983,55,COSTUME DESIGN,"John Mollo, Bhanu Athaiya",Gandhi,True,783.0
3880,1982,1983,55,COSTUME DESIGN,Piero Tosi,La Traviata,False,48561.0
3881,1982,1983,55,COSTUME DESIGN,Albert Wolsky,Sophie's Choice,False,15764.0
3882,1982,1983,55,COSTUME DESIGN,"Elois Jenssen, Rosanna Norton",Tron,False,97.0
3883,1982,1983,55,COSTUME DESIGN,Patricia Norris,Victor/Victoria,False,12614.0
3884,1982,1983,55,BEST DIRECTOR,Wolfgang Petersen,Das Boot,False,372233.0
3885,1982,1983,55,BEST DIRECTOR,Steven Spielberg,E.T. The Extra-Terrestrial,False,601.0
3886,1982,1983,55,BEST DIRECTOR,Richard Attenborough,Gandhi,True,783.0
3887,1982,1983,55,BEST DIRECTOR,Sydney Pollack,Tootsie,False,9576.0
3888,1982,1983,55,BEST DIRECTOR,Sidney Lumet,The Verdict,False,24226.0
3889,1982,1983,55,FILM EDITING,Hannes Nikel,Das Boot,False,372233.0
3890,1982,1983,55,FILM EDITING,Carol Littleton,E.T. The Extra-Terrestrial,False,601.0
3891,1982,1983,55,FILM EDITING,John Bloom,Gandhi,True,783.0
3892,1982,1983,55,FILM EDITING,Peter Zinner,An Officer and a Gentleman,False,2623.0
3893,1982,1983,55,FILM EDITING,"Fredric Steinkamp, William Steinkamp",Tootsie,False,9576.0
3894,1982,1983,55,FOREIGN FILM,Nicaragua,Alsino and the Condor,False,192721.0
3895,1982,1983,55,FOREIGN FILM,France,Coup de Torchon ('Clean Slate'),False,35797.0
