,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
2985,False,/raoAycmSG2BDI3ttsQtM7MgyAbo.jpg,,6250000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",http://www.diefaelscher.at/,7862,tt0813547,de,Die Fälscher,"The story of Jewish counterfeiter Salomon Sorowitsch, who was coerced into assisting the Nazi operation of the Sachsenhausen concentration camp during World War II.",13.536,/Af6I9RZF0SIPeNnp8hAleGDTnKd.jpg,"[{'id': 2406, 'logo_path': '/awYxP0L1FKUxf0oIanEDEKFKuaY.png', 'name': 'FilmFörderung Hamburg', 'origin_country': 'DE'}, {'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE'}, {'id': 424, 'logo_path': None, 'name': 'Babelsberg Film', 'origin_country': 'DE'}, {'id': 2169, 'logo_path': None, 'name': 'Magnolia Filmproduktion', 'origin_country': 'DE'}, {'id': 44113, 'logo_path': None, 'name': 'Beta Cinema', 'origin_country': 'DE'}, {'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'ZDF', 'origin_country': 'DE'}, {'id': 1230, 'logo_path': None, 'name': 'Aichholzer Film', 'origin_country': 'AT'}, {'id': 37826, 'logo_path': None, 'name': 'Studio Babelsberg Motion Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2007-03-22,20200000,98,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hebrew', 'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Counterfeiters,False,7.366,578
2986,False,/p1XSyBriqz7oBWoVcRqYlB6Kve3.jpg,,160000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",https://www.searchlightpictures.com/once,5723,tt0907657,en,Once,"A vacuum repairman moonlights as a street musician and hopes for his big break. One day a Czech immigrant, who earns a living selling flowers, approaches him with the news that she is also an aspiring singer-songwriter. The pair decide to collaborate, and the songs that they compose reflect the story of their blossoming love.",15.893,/7nW363kSYRCkr4VGOMvuSGwtzKs.jpg,"[{'id': 11571, 'logo_path': '/m8ANv8cvk8RfnYY3Cx3yTGjIAxd.png', 'name': 'Samson Films', 'origin_country': 'IE'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 1923, 'logo_path': '/ilgktofJY7OsURHfccJrug4GKdQ.png', 'name': 'RTÉ', 'origin_country': 'IE'}, {'id': 1898, 'logo_path': '/8ix6SGlJiyuUDxLBtY8E0PY2G7w.png', 'name': 'Fís Éireann/Screen Ireland', 'origin_country': 'IE'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-03-23,20710513,85,"[{'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,How often do you find the right person?,Once,False,7.4,1242
2987,False,/3hU0tavXwvqydaoV728O6NbNiLP.jpg,,25000000,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",http://augustrushmovie.warnerbros.com/,5123,tt0426931,en,August Rush,"Lyla and Louis, a singer and a musician, fall in love, but are soon compelled to separate. Lyla is forced to give up her newborn but unknown to her, he grows up to become a musical genius.",28.032,/oA6ZeICPINiS6YtD5WZeBaGVmuT.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 3539, 'logo_path': None, 'name': 'Odyssey Entertainment', 'origin_country': 'GB'}, {'id': 30131, 'logo_path': None, 'name': 'Southpaw Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-11-21,66122026,114,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,An incredible journey moving at the speed of sound.,August Rush,False,7.398,2576
2988,False,/77P56ZcL8M9Cw7FIptMIGjhNJoj.jpg,"{'id': 8650, 'name': 'Transformers Collection', 'poster_path': '/634HpDF95NXzfExXfmeDNPEwT3r.jpg', 'backdrop_path': '/zvZBNNDWd5LcsIBpDhJyCB2MDT7.jpg'}",150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",http://www.transformersmovie.com/,1858,tt0418279,en,Transformers,Teenage Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.,13.806,/lkZ9gqCEjzX85lKR6Jjd1uGAXNp.jpg,"[{'id': 7, 'logo_path': '/1kqoutvio9eDaQpp0l4gQoEF4Yf.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}, {'id': 435, 'logo_path': '/AjzK0s2w1GtLfR4hqCjVSYi0Sr8.png', 'name': 'di Bonaventura Pictures', 'origin_country': 'US'}, {'id': 38831, 'logo_path': None, 'name': 'Tom DeSanto/Don Murphy Production', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-06-27,709700000,143,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Their war. Our world.,Transformers,False,6.8,10760
2989,False,/kPcHuPYqzkSo4bmPHtH82GaeEgX.jpg,"{'id': 295, 'name': 'Pirates of the Caribbean Collection', 'poster_path': '/sfhT0AIeK3acITOvfTtS8DiU5pQ.jpg', 'backdrop_path': '/wxgD3fB5lQ2sGJLog0rvXW049Pf.jpg'}",300000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",https://movies.disney.com/pirates-of-the-caribbean-at-worlds-end,285,tt0449088,en,Pirates of the Caribbean: At World's End,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",116.692,/jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg,"[{'id': 130, 'logo_path': '/c9dVHPOL3cqCr2593Ahk0nEKTEM.png', 'name': 'Jerry Bruckheimer Films', 'origin_country': 'US'}, {'id': 19936, 'logo_path': None, 'name': 'Second Mate Productions', 'origin_country': 'US'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-05-19,961000000,169,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"At the end of the world, the adventure begins.",Pirates of the Caribbean: At World's End,False,7.3,13714
2990,False,/hTIET4ORHxBHMGPiRs9EDrqDycl.jpg,,0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",,15048,tt0758732,he,בופור,"BEAUFORT tells the story of LIRAZ LIBERTI, the 22 year-old outpost commander, and his troops in the months before Israel pulled out of Lebanon. This is not a story of war, but of retreat. This is a story with no enemy, only an amorphous entity that drops bombs from the skies while terrified young soldiers must find a way to carry out their mission until their very last minutes on that mountaintop.",5.446,/qHE7j4HPg0QUD0OFG8x6fKEa6a2.jpg,"[{'id': 6475, 'logo_path': '/mYl70mLGBYjx56NRJfGLaL1DgE3.png', 'name': 'Metro Communications', 'origin_country': 'IL'}]","[{'iso_3166_1': 'IL', 'name': 'Israel'}]",2007-02-02,0,131,"[{'english_name': 'Hebrew', 'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,,Beaufort,False,6.662,37
2991,False,/qOfUKwYsRLaZJIdkTdQyNeeGc2f.jpg,"{'id': 436295, 'name': ""Surf's Up Collection"", 'poster_path': '/7h8x4evTAlErpv7OQwCLpS0KLXm.jpg', 'backdrop_path': '/tkoEC5mLB1lyGiIejCRgulYaeLf.jpg'}",85000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",https://www.sonypictures.com/movies/surfsup,9408,tt0423294,en,Surf's Up,"A young surfer enters his first contest, hoping a win will earn him respect. But an encounter with a laid-back local forces him to rethink his values.",37.963,/tTDsCVlDA8QR4Dc6t6nERfwl5z.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 2251, 'logo_path': '/5ilV5mH3gxTEU7p5wjxptHvXkyr.png', 'name': 'Sony Pictures Animation', 'origin_country': 'US'}, {'id': 30692, 'logo_path': '/4ZSWXR7TfxwJbXGcnOAf617AC3h.png', 'name': 'Sony Pictures Imageworks', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2007-06-08,149000000,85,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The ocean just got cooler.,Surf's Up,False,6.396,2336
2992,False,/wWINLezlSb2CXrpBlFXNKgDY8MG.jpg,,45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",http://www.acrosstheuniverse.com/,4688,tt0445922,en,Across the Universe,"When young dockworker Jude leaves Liverpool to find his estranged father in the United States, he is swept up by the waves of change that are re-shaping the nation. Jude falls in love with Lucy, who joins the growing anti-war movement. As the body count in Vietnam rises, political tensions at home spiral out of control and the star-crossed lovers find themselves in a psychedelic world gone mad.",16.655,/447c8Te3DXC46rQvDEixKGO4dS6.jpg,"[{'id': 497, 'logo_path': '/wmxHM7w6JxbPwaopC6Sl4QSG2uH.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 598, 'logo_path': None, 'name': 'Team Todd', 'origin_country': ''}, {'id': 87390, 'logo_path': None, 'name': 'Gross Entertainment', 'origin_country': ''}, {'id': 37298, 'logo_path': None, 'name': 'Sound Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-14,29625761,133,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,All you need is love.,Across the Universe,False,7.138,1281
2993,False,/qifYc5jT4CZxmLH9DfOlipioSPp.jpg,,180000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",https://www.warnerbros.com/movies/golden-compass,2268,tt0385752,en,The Golden Compass,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.",39.929,/lyaS7S4emzEaYUcSnCvyqfJpOcA.jpg,"[{'id': 1473, 'logo_path': None, 'name': 'Depth of Field', 'origin_country': 'US'}, {'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 1938, 'logo_path': '/Tmc9JLmLPTSQUgsMP4BjCN8Off.png', 'name': 'Scholastic Productions', 'origin_country': 'US'}, {'id': 290, 'logo_path': '/jrgCuaQsY9ouP5ILZf4Dq4ZOkIX.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-12-04,372200000,113,"[{'english_name': 'Icelandic', 'iso_639_1': 'is', 'name': 'Íslenska'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,There are worlds beyond our own. The compass will show the way.,The Golden Compass,False,6.059,4362
2994,False,/yVPh752fONYobIRZfbVg4Tk7TjO.jpg,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.foxsearchlight.com/thesavages,8272,tt0775529,en,The Savages,A sister and brother face the realities of familial responsibility as they begin to care for their ailing father.,12.796,/nY54gSmTOmSXlQpWDB7DWp4u8a7.jpg,"[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 2361, 'logo_path': None, 'name': 'Ad Hominem Enterprises', 'origin_country': ''}, {'id': 23105, 'logo_path': None, 'name': 'Lone Star Film Group', 'origin_country': ''}, {'id': 10059, 'logo_path': None, 'name': 'This Is That', 'origin_country': 'US'}, {'id': 114562, 'logo_path': None, 'name': 'Savage Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-11-28,10653221,114,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Savages,False,6.808,356
2995,False,/xaaZCEvqRcauCOWVKZxDvZR7MVG.jpg,,25000000,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",http://www.tfmdistribution.com/lamome/lamome.htm,1407,tt0450188,fr,La Môme,"From the mean streets of the Belleville district of Paris to the dazzling limelight of New York's most famous concert halls, Edith Piaf's life was a constant battle to sing and survive, to live and love. Raised in her grandmother's brothel, Piaf was discovered in 1935 by nightclub owner Louis Leplee, who persuaded her to sing despite her extreme nervousness. Piaf became one of France's immortal icons, her voice one of the indelible signatures of the 20th century.",17.741,/pmKVYXBb57iQ9cKXuYF1GCWxBip.jpg,"[{'id': 7799, 'logo_path': None, 'name': 'TF1 International', 'origin_country': 'FR'}, {'id': 22997, 'logo_path': None, 'name': 'Légende Films', 'origin_country': 'FR'}, {'id': 31660, 'logo_path': '/WyMvFzAQje4GFWqCbW7fZCvN1H.png', 'name': 'Okko Production', 'origin_country': 'CZ'}, {'id': 84482, 'logo_path': None, 'name': 'Songbird Pictures', 'origin_country': 'GB'}, {'id': 356, 'logo_path': '/tSJvuFaLIp7l0ONLUiAHA61GbXu.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2007-02-14,86274793,140,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,The extraordinary story of Edith Piaf.,La Vie en Rose,False,7.4,1513
2996,False,/zA9G3qYEyGMK1vu9G0s8cwYpFQA.jpg,,3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,1919,tt0491747,en,Away from Her,"A man coping with the institutionalization of his wife because of Alzheimer's disease faces an epiphany when she transfers her affections to another man, a wheel chair-bound mute who also is a patient at the nursing home.",12.148,/oyPE6i9sylR1UhTPFmniOHcQpKb.jpg,"[{'id': 11570, 'logo_path': None, 'name': 'Foundry Films', 'origin_country': 'CA'}, {'id': 158571, 'logo_path': None, 'name': 'Capri Releasing', 'origin_country': ''}, {'id': 2395, 'logo_path': '/pZz4qs03FtP6UGtZ3hjQ6qimcwi.png', 'name': 'HanWay Films', 'origin_country': 'GB'}, {'id': 2147, 'logo_path': '/yV2P6SlxuicJTwUvUUqoOBAEreC.png', 'name': 'Echo Lake Entertainment', 'origin_country': 'US'}, {'id': 806, 'logo_path': '/kcNh09qqR2Pkw1JAzRW4CommrW4.png', 'name': 'Téléfilm Canada', 'origin_country': 'CA'}, {'id': 808, 'logo_path': '/4L1apH72jCx6Z5qyH7UOJUDlRoF.png', 'name': 'The Movie Network', 'origin_country': 'CA'}, {'id': 11578, 'logo_path': '/us1W5CytIttX4F526bRJmrS36dJ.png', 'name': 'Super Écran', 'origin_country': 'CA'}, {'id': 2743, 'logo_path': None, 'name': 'Astral Media', 'origin_country': 'CA'}, {'id': 11576, 'logo_path': '/nPWH2auzLf3DLXRlhqqAZnsWLyv.png', 'name': 'Ontario Media Development Corporation', 'origin_country': 'CA'}, {'id': 11575, 'logo_path': None, 'name': 'Movie Central', 'origin_country': 'CA'}, {'id': 11550, 'logo_path': '/3oQFsgYn68gvDAkELfiX4tn65Ui.png', 'name': 'Corus Entertainment', 'origin_country': 'CA'}, {'id': 12113, 'logo_path': '/lwnLVleFG0sRAYBq5IObgN30r9F.png', 'name': 'CBC', 'origin_country': 'CA'}, {'id': 158573, 'logo_path': None, 'name': 'Hollydan Works', 'origin_country': ''}, {'id': 158574, 'logo_path': None, 'name': 'Pulling Focus Pictures', 'origin_country': ''}, {'id': 22884, 'logo_path': '/ytdX9tFAGyfcISVi6d9feNCBcwT.png', 'name': 'The Film Farm', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2007-05-04,9194283,110,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It's never too late to become what you might have been.,Away from Her,False,7.0,207
2997,False,/7NvMR6ihwuH8aXQ8PnVxSpxaMxV.jpg,"{'id': 100286, 'name': 'Elizabeth Collection', 'poster_path': '/pkgDK5SjXeWLAEVlDV2buypNUKc.jpg', 'backdrop_path': '/3YiTOxGX5KZO6P3eg41P50QrRhQ.jpg'}",55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",,4517,tt0414055,en,Elizabeth: The Golden Age,"When Queen Elizabeth's reign is threatened by ruthless familial betrayal and Spain's invading army, she and her shrewd adviser must act to safeguard the lives of her people.",18.499,/3bL6lLd6cyQ4JNT4ucqm4PICIVs.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2007-09-09,74237563,114,"[{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Woman. Warrior. Queen.,Elizabeth: The Golden Age,False,6.713,1160
2998,False,/5r2BZajlRZqnOc6s2BS0aiFDcne.jpg,,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",http://jessejamesmovie.warnerbros.com/,4512,tt0443680,en,The Assassination of Jesse James by the Coward Robert Ford,"Outlaw Jesse James is rumored to be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status.",27.529,/xMKn6EQS7eR5ubhPJbw5pQSBZMw.jpg,"[{'id': 81, 'logo_path': '/8wOfUhA7vwU2gbPjQy7Vv3EiF0o.png', 'name': 'Plan B Entertainment', 'origin_country': 'US'}, {'id': 449, 'logo_path': None, 'name': 'Virtual Studios', 'origin_country': 'US'}, {'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}, {'id': 3997, 'logo_path': None, 'name': 'Alberta Film Entertainment', 'origin_country': ''}, {'id': 11252, 'logo_path': None, 'name': 'Jesse Films Inc.', 'origin_country': ''}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-20,14711793,160,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Beyond the myth lies America's greatest betrayal,The Assassination of Jesse James by the Coward Robert Ford,False,7.043,2355
2999,False,/2etSwBHCTcyFp9XOjZR4yYxqCC9.jpg,,23000000,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",http://wip.warnerbros.com/inthevalleyofelah/,6973,tt0478134,en,In the Valley of Elah,A career officer and his wife work with a police detective to uncover the truth behind their son's disappearance following his return from a tour of duty in Iraq.,17.461,/aQx5vOURCo4SD71s7BBJIozGmt3.jpg,"[{'id': 11509, 'logo_path': '/k0jYhHnt0DultQDNH2wH1XHt9PO.png', 'name': 'Warner Independent Pictures', 'origin_country': 'US'}, {'id': 2088, 'logo_path': '/AoCD5EcqTAuLkxwsKAXYG2VARPP.png', 'name': 'NALA Films', 'origin_country': 'US'}, {'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 2089, 'logo_path': None, 'name': 'Samuels Media', 'origin_country': 'US'}, {'id': 2087, 'logo_path': None, 'name': 'Blackfriars Bridge Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-14,29541790,124,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes finding the truth is easier than facing it.,In the Valley of Elah,False,6.764,937
3000,False,/obYVvi6eD4rjFeC7g4uoZQPIh7F.jpg,,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",http://www.sweeneytoddmovie.com/,13885,tt0408236,en,Sweeney Todd: The Demon Barber of Fleet Street,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.",38.02,/gAW4J1bkRjZKmFsJsIiOBASeoAp.jpg,"[{'id': 7, 'logo_path': '/1kqoutvio9eDaQpp0l4gQoEF4Yf.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 11084, 'logo_path': None, 'name': 'Parkes/MacDonald Productions', 'origin_country': 'US'}, {'id': 80, 'logo_path': None, 'name': 'The Zanuck Company', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-12-20,152000000,116,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Never Forget. Never Forgive.,Sweeney Todd: The Demon Barber of Fleet Street,False,7.186,5618
3001,False,/j0tr2n0F1MGgzVHSLzkw6gPFP0e.jpg,,20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,12435,tt0489237,en,The Nanny Diaries,"A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge.",24.026,/8hX6rcxnCidaqegPCyeFm9PODBn.jpg,"[{'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}, {'id': 1811, 'logo_path': '/3yDJuCucOl41d9z3712l5gER0Md.png', 'name': 'FilmColony', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-08-24,47817020,106,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A comedy about life at the top, as seen from the bottom.",The Nanny Diaries,False,6.4,1089
3002,False,/qiBILuWhv7ipF0pxiEqIJdkQzj8.jpg,"{'id': 31562, 'name': 'The Bourne Collection', 'poster_path': '/bgabXU1uHQLgSXWon70UeRo2uR9.jpg', 'backdrop_path': '/vA5xMglyZv7yzDTj1qUTU4OvelV.jpg'}",70000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",https://www.uphe.com/movies/the-bourne-ultimatum,2503,tt0440963,en,The Bourne Ultimatum,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",42.898,/15rMz5MRXFp7CP4VxhjYw4y0FUn.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 862, 'logo_path': '/udTjbqPmcTbfrihMuLtLcizDEM1.png', 'name': 'The Kennedy/Marshall Company', 'origin_country': 'US'}, {'id': 11347, 'logo_path': None, 'name': 'Ludlum Entertainment', 'origin_country': ''}, {'id': 11348, 'logo_path': None, 'name': 'Motion Picture BETA Produktionsgesellschaft', 'origin_country': ''}, {'id': 11349, 'logo_path': None, 'name': 'Bourne Again', 'origin_country': ''}, {'id': 125334, 'logo_path': None, 'name': 'KanZaman Services', 'origin_country': ''}, {'id': 682, 'logo_path': None, 'name': 'Peninsula Films', 'origin_country': 'FR'}, {'id': 264, 'logo_path': '/fA90qwUKgPhMONqtwY60GaHRyrW.png', 'name': 'Studio Babelsberg', 'origin_country': 'DE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-08-03,442824138,115,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Remember everything. Forgive nothing.,The Bourne Ultimatum,False,7.427,7317
